id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id1287266,2,27-03-2016 22:29,27-03-2016 22:35,1,-74.00531769,40.74811172,-73.99102783,40.75598907,N
id2831469,2,27-03-2016 22:31,27-03-2016 22:52,5,-73.87277222,40.77389526,-73.97906494,40.74626541,N
id3591396,2,27-03-2016 22:46,27-03-2016 22:55,2,-73.9807663,40.76984024,-73.98924255,40.74795914,N
id0108599,2,27-03-2016 22:53,27-03-2016 23:09,1,-73.99269867,40.74803925,-73.9787674,40.72425842,N
id0859673,1,27-03-2016 22:58,27-03-2016 23:06,1,-73.97169495,40.75638199,-73.95220184,40.79097748,N
id1447091,2,27-03-2016 23:39,27-03-2016 23:48,1,-73.97425842,40.78897095,-73.94940948,40.8285408,N
id3697953,1,27-04-2016 00:00,27-04-2016 00:18,1,-74.00040436,40.73007965,-73.90612793,40.7612381,N
id2688997,1,27-04-2016 00:05,27-04-2016 00:20,1,-73.86308289,40.76884842,-73.94657898,40.78150177,N
id1468805,2,27-04-2016 01:45,27-04-2016 01:54,1,-73.99433136,40.72135925,-73.96235657,40.71979904,N
id1198920,2,27-04-2016 02:11,27-04-2016 02:16,1,-73.98280334,40.76052094,-73.97496796,40.75886154,N
id1391011,1,27-04-2016 02:40,27-04-2016 03:07,1,-73.99968719,40.73330688,-73.81507111,40.7751236,N
id0137921,1,27-04-2016 02:54,27-04-2016 03:06,1,-74.00405884,40.75190735,-73.97734833,40.74962234,N
id3312009,1,27-04-2016 04:44,27-04-2016 04:48,1,-73.99110413,40.74962997,-73.99013519,40.75502014,N
id2620848,1,27-04-2016 05:59,27-04-2016 06:06,1,-74.00662231,40.733078,-74.00541687,40.72811508,N
id1496106,2,27-04-2016 06:06,27-04-2016 06:07,1,-73.97431946,40.79375076,-73.97699738,40.79272842,N
id2905123,1,27-04-2016 06:26,27-04-2016 06:32,1,-73.94609833,40.77312469,-73.95159149,40.78487778,N
id1837726,2,27-04-2016 06:29,27-04-2016 06:36,1,-73.97754669,40.75025177,-73.96788788,40.76446915,N
id3236182,2,27-04-2016 06:35,27-04-2016 06:46,2,-73.97871399,40.78750229,-73.98069,40.76054382,N
id3846861,2,27-04-2016 07:54,27-04-2016 08:09,1,-73.99113464,40.75038528,-73.97470093,40.75105667,N
id3973585,2,27-04-2016 08:16,27-04-2016 08:26,1,-73.98863983,40.70069122,-74.01074982,40.71624374,N
id0750202,2,27-04-2016 08:29,27-04-2016 08:51,1,-73.98887634,40.77772522,-73.98562622,40.74715042,N
id3376163,2,27-04-2016 08:36,27-04-2016 08:47,2,-73.96614838,40.75794601,-73.97645569,40.7543335,N
id1669543,2,27-04-2016 08:49,27-04-2016 08:57,1,-73.94976044,40.77196121,-73.97627258,40.73765182,N
id1572996,2,27-04-2016 08:51,27-04-2016 08:58,1,-73.98648834,40.76210022,-73.97884369,40.75878143,N
id0370517,1,27-04-2016 08:58,27-04-2016 09:12,1,-73.95716858,40.77056885,-73.97171021,40.76223755,N
id0258030,1,27-04-2016 08:59,27-04-2016 09:03,1,-73.98125458,40.75934601,-73.98993683,40.76973343,N
id2145001,2,27-04-2016 09:05,27-04-2016 09:12,1,-73.94529724,40.77434921,-73.95543671,40.77859879,N
id2952272,2,27-04-2016 09:28,27-04-2016 09:42,1,-73.97483826,40.78296661,-73.93978119,40.8409729,N
id1963796,2,27-04-2016 09:29,27-04-2016 09:40,1,-73.96776581,40.75598145,-73.97512054,40.7415123,N
id1111690,1,27-04-2016 09:55,27-04-2016 10:09,1,-73.96363068,40.77433014,-73.97422028,40.76294708,N
id2239031,1,27-04-2016 10:09,27-04-2016 10:16,1,-73.9492569,40.77335358,-73.95643616,40.76325607,N
id1787725,1,27-04-2016 10:09,27-04-2016 10:32,2,-73.99469757,40.74082184,-73.97388458,40.74916077,N
id0504262,1,27-04-2016 10:10,27-04-2016 10:36,2,-73.98755646,40.72473145,-73.99061584,40.74604416,N
id3401826,1,27-04-2016 10:20,27-04-2016 11:01,2,-73.99253845,40.75655746,-73.78975677,40.64300156,N
id1415600,1,27-04-2016 10:48,27-04-2016 10:52,1,-73.98991394,40.75396347,-73.99397278,40.74631882,N
id0918945,2,27-04-2016 10:54,27-04-2016 10:54,6,-73.9659729,40.77104568,-73.96566772,40.77147293,N
id2813928,1,27-04-2016 11:06,27-04-2016 11:31,1,-73.98233795,40.77774811,-73.96375275,40.76456451,N
id0014750,2,27-04-2016 11:36,27-04-2016 11:45,1,-73.96770477,40.78762436,-73.95562744,40.78257751,N
id2732066,2,27-04-2016 11:52,27-04-2016 12:16,2,-74.00447845,40.72269058,-73.87107086,40.77425003,N
id2772915,1,27-04-2016 12:17,27-04-2016 12:31,1,-73.9899826,40.71408844,-73.96320343,40.75768661,N
id0556076,2,27-04-2016 12:20,27-04-2016 12:33,2,-73.95556641,40.7821312,-73.97790527,40.78315735,N
id1322274,2,27-04-2016 12:21,27-04-2016 12:21,1,-74.00521851,40.73394012,-74.00521851,40.73394012,N
id3359861,1,27-04-2016 12:50,27-04-2016 13:06,1,-73.97522736,40.75206375,-73.96195221,40.76372147,N
id1251227,2,27-04-2016 12:58,27-04-2016 13:00,5,-73.95909882,40.77724075,-73.95539856,40.78268051,N
id1177409,2,27-04-2016 13:17,27-04-2016 14:03,1,-73.97439575,40.76243973,-73.7841568,40.64347076,N
id0819957,2,27-04-2016 13:17,27-04-2016 13:53,1,-74.01560974,40.71156693,-73.9837265,40.78065872,N
id2319437,1,27-04-2016 13:26,27-04-2016 13:45,1,-74.0038147,40.73202896,-73.95664978,40.71340942,N
id1543703,2,27-04-2016 13:39,27-04-2016 13:48,1,-73.98887634,40.75387955,-73.97515106,40.74959946,N
id2864187,1,27-04-2016 14:07,27-04-2016 14:27,1,-73.97701263,40.75631714,-73.95554352,40.76419067,N
id3865480,2,27-04-2016 14:33,27-04-2016 14:34,1,-73.96600342,40.76211548,-73.96372223,40.7656517,N
id3569657,1,27-04-2016 14:39,27-04-2016 14:57,1,-74.00735474,40.72709274,-73.98087311,40.74515152,N
id0984761,1,27-04-2016 14:39,27-04-2016 15:12,1,-73.99121857,40.75042343,-73.8626709,40.75774384,N
id1413088,2,27-04-2016 14:55,27-04-2016 15:06,1,-74.00460815,40.7180481,-74.01170349,40.70767975,N
id0341820,1,27-04-2016 15:03,27-04-2016 15:06,2,-73.98040771,40.78290558,-73.97453308,40.78817368,N
id1606138,2,27-04-2016 15:14,27-04-2016 15:15,2,-74.17778015,40.69028091,-74.17778015,40.69028091,N
id1992071,1,27-04-2016 15:31,27-04-2016 15:57,4,-74.00909424,40.72634888,-73.98277283,40.76388931,N
id3948383,2,27-04-2016 15:49,27-04-2016 15:59,3,-73.97943115,40.76711273,-73.96720886,40.79191208,N
id3540828,2,27-04-2016 16:12,27-04-2016 16:49,1,-73.87316132,40.7741127,-73.96787262,40.7653923,N
id3682495,2,27-04-2016 16:17,27-04-2016 16:30,1,-73.98984528,40.71920776,-74.0008316,40.73997116,N
id0506560,2,27-04-2016 16:39,27-04-2016 16:53,1,-73.96057129,40.7755394,-73.97158813,40.74632645,N
id0302807,1,27-04-2016 17:00,27-04-2016 17:31,2,-74.00804901,40.71800995,-73.98588562,40.76605988,N
id3970893,1,27-04-2016 17:09,27-04-2016 17:54,1,-73.87090302,40.77371216,-73.99337769,40.71376419,N
id0442983,2,27-04-2016 17:24,27-04-2016 17:29,1,-73.94596863,40.77342987,-73.95220184,40.78123856,N
id0032585,2,27-04-2016 17:30,27-04-2016 17:51,1,-73.98225403,40.76601791,-73.99146271,40.75043106,N
id1016899,2,27-04-2016 17:32,27-04-2016 17:49,5,-73.99456024,40.75054932,-73.98580933,40.75891113,N
id2993228,1,27-04-2016 17:42,27-04-2016 18:05,3,-74.00767517,40.72704697,-73.98634338,40.75888824,N
id0705935,2,27-04-2016 17:54,27-04-2016 18:08,1,-73.98229218,40.76781082,-73.95555115,40.78512955,N
id1558037,1,27-04-2016 18:14,27-04-2016 18:31,1,-73.95780945,40.76861191,-73.98208618,40.76888275,N
id0590861,1,27-04-2016 18:20,27-04-2016 18:40,2,-73.96981812,40.75735855,-73.98564148,40.74135208,N
id2872431,2,27-04-2016 18:37,27-04-2016 19:07,1,-73.97582245,40.7612114,-74.00614929,40.73946381,N
id1874476,1,27-04-2016 18:40,27-04-2016 19:03,1,-73.96924591,40.75858307,-74.00676727,40.70804977,N
id1285400,1,27-04-2016 18:50,27-04-2016 19:02,1,-73.95661163,40.77499771,-73.97218323,40.75107956,N
id2012514,2,27-04-2016 18:50,27-04-2016 18:59,2,-73.97631073,40.78587723,-73.98314667,40.76921082,N
id3543379,1,27-04-2016 18:55,27-04-2016 19:03,2,-73.96479034,40.77549362,-73.95435333,40.76726532,N
id2611272,2,27-04-2016 18:56,27-04-2016 19:25,2,-73.99477386,40.75007629,-73.99005127,40.7377739,N
id2809980,2,27-04-2016 19:16,27-04-2016 19:27,6,-74.00215912,40.73437881,-73.99526215,40.72064972,N
id1830779,1,27-04-2016 19:33,27-04-2016 19:55,1,-73.97969055,40.78364944,-73.98681641,40.73352051,N
id2412736,2,27-04-2016 19:36,27-04-2016 20:01,1,-73.99736023,40.73648453,-73.94983673,40.79722977,N
id1338855,2,27-04-2016 19:40,27-04-2016 19:57,2,-73.99575806,40.74518967,-73.96868896,40.79621887,N
id2808618,2,27-04-2016 19:56,27-04-2016 20:04,1,-73.96662903,40.80440903,-73.97540283,40.78955841,N
id3264451,2,27-04-2016 19:57,27-04-2016 20:01,2,-73.98139191,40.78084183,-73.98226166,40.77812958,N
id3556829,2,27-04-2016 20:01,27-04-2016 20:28,2,-73.98396301,40.76516342,-73.88795471,40.75134659,N
id3085421,1,27-04-2016 20:22,27-04-2016 20:53,2,-73.97838593,40.76273346,-73.99423218,40.70325089,N
id2283790,1,27-04-2016 20:26,27-04-2016 20:42,1,-73.9913559,40.73923111,-73.97780609,40.77355957,N
id3633210,2,27-04-2016 20:28,27-04-2016 20:47,1,-73.95553589,40.76408005,-73.93902588,40.8048172,N
id0049479,1,27-04-2016 20:28,27-04-2016 20:45,4,-73.99765778,40.71944809,-73.99486542,40.76422882,N
id2641794,1,27-04-2016 20:50,27-04-2016 20:54,1,-73.95539856,40.77260208,-73.95005035,40.78640747,N
id1488574,2,27-04-2016 21:14,27-04-2016 21:24,1,-73.96726227,40.76660156,-73.96881866,40.75418091,N
id0302166,2,27-04-2016 21:33,27-04-2016 21:46,3,-73.9770813,40.76447296,-73.97480011,40.75595093,N
id3812253,2,27-04-2016 21:52,27-04-2016 22:09,2,-73.99790192,40.72103119,-74.00563812,40.72545624,N
id0474638,2,27-04-2016 21:57,27-04-2016 22:17,3,-74.00984192,40.73535538,-73.9703598,40.7991066,N
id2338426,2,27-04-2016 22:05,27-04-2016 22:10,1,-73.99373627,40.74139786,-73.97551727,40.74910355,N
id2448655,2,27-04-2016 22:34,27-04-2016 22:43,5,-73.98734283,40.72018814,-73.9865799,40.73012161,N
id0926566,1,27-04-2016 22:39,27-04-2016 22:50,1,-73.98014069,40.74577332,-73.95013428,40.77950668,N
id3973813,2,27-04-2016 22:43,27-04-2016 22:47,5,-73.98760986,40.71979904,-73.98178864,40.7145195,N
id1792311,2,27-04-2016 23:05,27-04-2016 23:33,1,-73.87321472,40.77394867,-73.98930359,40.76823807,N
id0787041,1,27-04-2016 23:52,28-04-2016 00:16,1,-73.97361755,40.75183868,-73.72151184,40.74246216,N
id3699787,1,27-05-2016 00:04,27-05-2016 00:13,3,-73.98421478,40.74855042,-73.98774719,40.73312378,N
id2466703,1,27-05-2016 00:15,27-05-2016 00:31,1,-73.95420837,40.76441956,-73.98140717,40.7300415,N
id1810443,1,27-05-2016 00:16,27-05-2016 00:28,1,-73.99046326,40.76096344,-73.96472931,40.75577545,N
id2679591,1,27-05-2016 00:24,27-05-2016 00:39,1,-73.98451996,40.76891327,-73.98223877,40.74308395,N
id2900608,2,27-05-2016 00:43,27-05-2016 01:07,1,-73.99219513,40.72722626,-73.97465515,40.78306961,N
id1500988,1,27-05-2016 00:47,27-05-2016 01:06,1,-74.00262451,40.72361374,-73.9757843,40.74872208,N
id2317647,1,27-05-2016 01:21,27-05-2016 01:33,1,-73.98956299,40.72596741,-73.99446869,40.7502594,N
id1671146,2,27-05-2016 01:23,27-05-2016 01:28,1,-73.94176483,40.8385582,-73.95007324,40.82540131,N
id1254163,2,27-05-2016 02:34,27-05-2016 03:14,5,-73.98842621,40.73852921,-73.98975372,40.69123077,N
id0097497,2,27-05-2016 03:01,27-05-2016 03:06,1,-73.98542786,40.75838089,-73.98908997,40.74308014,N
id3431359,1,27-05-2016 03:09,27-05-2016 03:16,1,-73.98964691,40.71887589,-73.94929504,40.71376038,N
id1238132,2,27-05-2016 03:38,27-05-2016 03:48,2,-73.97064209,40.76242065,-73.99581146,40.76139832,N
id1844241,1,27-05-2016 03:45,27-05-2016 04:16,3,-73.99767303,40.7449913,-73.94296265,40.83641434,N
id3774896,2,27-05-2016 04:16,27-05-2016 04:26,1,-73.9993515,40.72760773,-73.98189545,40.76269531,N
id1574704,2,27-05-2016 05:40,27-05-2016 05:43,1,-73.88262177,40.75592041,-73.90659332,40.75342178,N
id2540263,1,27-05-2016 06:25,27-05-2016 06:31,1,-73.97691345,40.75134277,-73.99147797,40.74972534,N
id0038734,2,27-05-2016 06:31,27-05-2016 06:35,6,-73.98944092,40.75094986,-73.97836304,40.7457695,N
id0425782,2,27-05-2016 06:52,27-05-2016 06:57,5,-73.97409821,40.79167938,-73.97132111,40.7976799,N
id1619868,2,27-05-2016 07:14,27-05-2016 07:23,1,-73.99045563,40.73941803,-73.97344208,40.75804138,N
id3804315,2,27-05-2016 08:03,27-05-2016 08:16,1,-73.97830963,40.75259018,-73.99462891,40.7506218,N
id3192419,1,27-05-2016 08:19,27-05-2016 08:28,1,-73.98262787,40.73959732,-73.9912796,40.72338104,N
id1667021,1,27-05-2016 08:26,27-05-2016 08:43,1,-73.94133759,40.79238892,-73.97723389,40.73861313,N
id3052943,1,27-05-2016 09:29,27-05-2016 09:41,3,-73.97479248,40.76147079,-73.98493195,40.74792099,N
id1197632,1,27-05-2016 09:38,27-05-2016 09:48,1,-73.94002533,40.7515564,-73.97011566,40.75477219,N
id3432220,2,27-05-2016 09:51,27-05-2016 10:01,1,-73.98288727,40.75614548,-73.96496582,40.75553513,N
id0757944,2,27-05-2016 09:59,27-05-2016 10:15,1,-73.99385834,40.75170898,-73.98178101,40.74375153,N
id0337411,1,27-05-2016 10:02,27-05-2016 10:10,1,-73.97127533,40.75610352,-73.96865082,40.75172424,N
id2499555,1,27-05-2016 10:24,27-05-2016 10:29,1,-73.98653412,40.72592545,-73.97434998,40.73024368,N
id3952888,2,27-05-2016 10:32,27-05-2016 10:37,2,-73.9890976,40.74843979,-73.98027802,40.76050186,N
id2434441,1,27-05-2016 11:09,27-05-2016 11:29,1,-73.97602844,40.74491882,-73.99243927,40.74892807,N
id2335059,1,27-05-2016 11:10,27-05-2016 11:26,4,-73.97580719,40.76062775,-73.98778534,40.75492096,N
id3134392,2,27-05-2016 11:17,27-05-2016 11:34,1,-73.99176788,40.75031662,-73.9763031,40.75941849,N
id0130326,2,27-05-2016 11:30,27-05-2016 11:41,1,-73.95595551,40.7819252,-73.93947601,40.80518723,N
id0537349,2,27-05-2016 11:49,27-05-2016 11:55,6,-73.95056152,40.78337097,-73.9469986,40.79508591,N
id3169714,2,27-05-2016 12:50,27-05-2016 12:59,1,-73.99169159,40.73858261,-74.00062561,40.72077942,N
id0127354,1,27-05-2016 13:16,27-05-2016 13:19,5,-73.98140717,40.77862167,-73.97625732,40.78567886,N
id3466092,2,27-05-2016 13:37,27-05-2016 13:48,1,-73.94432831,40.77574158,-73.94979095,40.78469849,N
id0684226,1,27-05-2016 13:54,27-05-2016 14:12,2,-73.98691559,40.7450943,-74.01204681,40.72162247,N
id1546133,2,27-05-2016 13:59,27-05-2016 14:06,2,-73.98231506,40.77276611,-73.98929596,40.76299667,N
id3323083,1,27-05-2016 14:26,27-05-2016 14:46,2,-73.97812653,40.75834274,-73.99224854,40.73054123,N
id0945786,1,27-05-2016 14:26,27-05-2016 14:46,1,-73.98783875,40.72397995,-73.99149323,40.74868774,N
id2611097,2,27-05-2016 14:35,27-05-2016 15:04,1,-73.95526123,40.76874161,-73.98822784,40.74747086,N
id3025140,2,27-05-2016 14:46,27-05-2016 14:50,2,-73.94700623,40.78009033,-73.94698334,40.7718811,N
id1023667,2,27-05-2016 14:55,27-05-2016 15:12,1,-73.98225403,40.74867249,-73.99646759,40.72570038,N
id3060368,1,27-05-2016 15:00,27-05-2016 15:19,1,-73.95529938,40.77584839,-73.97501373,40.75318527,N
id3743730,1,27-05-2016 15:01,27-05-2016 15:03,1,-74.00030518,40.73518372,-74.00312042,40.73818207,N
id2179378,1,27-05-2016 15:02,27-05-2016 15:10,1,-73.95753479,40.76558685,-73.9511795,40.77830505,N
id2439918,2,27-05-2016 15:03,27-05-2016 15:17,1,-73.98916626,40.7580719,-73.98294067,40.77683258,N
id1097176,1,27-05-2016 15:24,27-05-2016 15:40,1,-73.98966217,40.73763657,-74.00018311,40.72537613,N
id1962680,1,27-05-2016 15:54,27-05-2016 16:10,1,-73.9690094,40.76091385,-73.98087311,40.75048065,N
id3225120,2,27-05-2016 15:58,27-05-2016 16:26,1,-73.99180603,40.7424202,-73.96908569,40.76108932,N
id1999180,1,27-05-2016 16:12,27-05-2016 16:18,2,-73.96977997,40.7845192,-73.95578003,40.77980423,N
id3988065,1,27-05-2016 16:15,27-05-2016 16:31,1,-73.97795105,40.77700424,-73.95095825,40.78252029,N
id0667605,2,27-05-2016 16:17,27-05-2016 16:23,1,-73.99105835,40.73957062,-74.00610352,40.73455048,N
id0818062,1,27-05-2016 16:30,27-05-2016 16:38,1,-73.9519043,40.7876091,-73.96595764,40.76951599,N
id1841568,1,27-05-2016 16:36,27-05-2016 16:47,1,-74.00740051,40.74315643,-73.98648071,40.76689148,N
id1815413,1,27-05-2016 16:38,27-05-2016 16:48,1,-73.98801422,40.7600441,-73.98976135,40.74138641,N
id3093203,1,27-05-2016 17:10,27-05-2016 17:18,1,-73.97566223,40.75731659,-73.9622879,40.75932693,N
id3012999,1,27-05-2016 17:27,27-05-2016 17:45,2,-73.99539185,40.76142883,-73.97367859,40.76314926,N
id0752323,2,27-05-2016 17:44,27-05-2016 17:49,1,-74.0057373,40.75085068,-73.998703,40.74201202,N
id1638921,1,27-05-2016 17:58,27-05-2016 18:16,1,-73.97971344,40.7605629,-73.99338531,40.73662949,N
id3365835,2,27-05-2016 17:58,27-05-2016 18:54,1,-74.00075531,40.7206459,-73.99459076,40.74554443,N
id2748596,2,27-05-2016 18:06,27-05-2016 18:22,1,-73.97403717,40.75648117,-73.98290253,40.72418976,N
id3738492,2,27-05-2016 18:08,27-05-2016 18:27,5,-73.98583984,40.75656891,-74.00630951,40.73963165,N
id0310374,2,27-05-2016 18:54,27-05-2016 19:03,2,-73.9313736,40.8142662,-73.93847656,40.82477188,N
id0290690,2,27-05-2016 18:58,27-05-2016 19:02,1,-73.98175049,40.76856995,-73.9848175,40.76441956,N
id2674970,2,27-05-2016 19:04,27-05-2016 19:15,2,-73.99739075,40.76536179,-74.01470184,40.71414185,N
id2781179,1,27-05-2016 19:11,27-05-2016 19:14,1,-73.98815918,40.75958633,-73.97741699,40.76358795,N
id1522904,2,27-05-2016 19:17,27-05-2016 19:20,3,-73.95881653,40.80038071,-73.96283722,40.79426956,N
id0468639,2,27-05-2016 19:19,27-05-2016 19:42,1,-73.98058319,40.74438858,-73.99266815,40.76258087,N
id2609900,2,27-05-2016 19:29,27-05-2016 19:38,2,-73.98216248,40.75642776,-73.97864532,40.74508286,N
id0481046,2,27-05-2016 19:36,27-05-2016 19:40,1,-74.00022125,40.7616806,-73.99331665,40.75702667,N
id0905930,1,27-05-2016 19:40,27-05-2016 19:45,1,-74.00100708,40.72969818,-73.9990921,40.73737717,N
id1349566,2,27-05-2016 19:41,27-05-2016 19:56,1,-73.98272705,40.75999069,-73.97895813,40.75257874,N
id1020774,2,27-05-2016 20:17,27-05-2016 20:23,2,-73.96582031,40.79030991,-73.97920227,40.78958893,N
id1161259,2,27-05-2016 20:39,27-05-2016 20:47,2,-73.99147034,40.74969101,-73.98374939,40.74991989,N
id2735830,2,27-05-2016 21:19,27-05-2016 21:24,2,-73.98214722,40.77386856,-73.97451782,40.76483154,N
id2686835,2,27-05-2016 22:21,27-05-2016 22:27,1,-73.98480988,40.73649216,-73.97988129,40.74912643,N
id2497743,2,27-05-2016 22:21,27-05-2016 22:36,1,-73.98681641,40.75104523,-73.9513855,40.77604294,N
id2523596,1,27-05-2016 22:28,27-05-2016 22:49,1,-73.97416687,40.78862762,-73.96562958,40.75526428,N
id0063315,1,27-05-2016 22:40,27-05-2016 23:22,1,-73.78105164,40.64500809,-73.99474335,40.75193405,N
id3463475,2,27-05-2016 23:00,27-05-2016 23:08,2,-73.98632813,40.75941086,-73.98111725,40.76921082,N
id2264886,2,27-05-2016 23:04,27-05-2016 23:46,1,-73.86334229,40.76964951,-73.9552536,40.65745926,N
id2048446,1,27-05-2016 23:10,27-05-2016 23:17,1,-73.99874878,40.75539017,-73.98033905,40.78049088,N
id1301050,1,27-05-2016 23:12,27-05-2016 23:16,1,-73.9994812,40.73839951,-73.98578644,40.73281479,N
id2318339,2,27-05-2016 23:18,27-05-2016 23:26,1,-73.98899078,40.73661423,-73.97438812,40.74770355,N
id1436341,1,27-05-2016 23:23,27-05-2016 23:33,4,-73.9924469,40.74355316,-73.97587585,40.74869919,N
id1538728,2,27-05-2016 23:45,28-05-2016 00:16,1,-73.99311829,40.74775314,-73.94200134,40.81469345,N
id0447088,2,27-05-2016 23:53,28-05-2016 00:01,1,-73.99510193,40.73989868,-73.98905182,40.75828171,N
id3383711,1,27-05-2016 23:59,28-05-2016 00:11,2,-74.00753021,40.74082947,-74.00424194,40.72179031,N
id3955792,1,27-06-2016 00:13,27-06-2016 00:20,2,-73.95370483,40.77924728,-73.96334839,40.79870605,N
id1022656,1,27-06-2016 00:18,27-06-2016 00:24,1,-73.99754333,40.76128769,-73.98891449,40.77436066,N
id3190810,1,27-06-2016 00:23,27-06-2016 00:27,1,-73.95597076,40.77217865,-73.94593048,40.77758789,N
id1448826,2,27-06-2016 00:28,27-06-2016 00:29,6,-73.95008087,40.77563477,-73.9466629,40.77899933,N
id2358953,2,27-06-2016 00:31,27-06-2016 01:06,1,-73.87081909,40.77373886,-73.85749817,41.01781082,N
id1467634,1,27-06-2016 01:49,27-06-2016 01:54,1,-73.98654175,40.73298645,-73.97536469,40.72497177,N
id1341276,1,27-06-2016 02:00,27-06-2016 02:06,3,-74.00434113,40.75201797,-73.98876953,40.7485466,N
id0623467,1,27-06-2016 03:41,27-06-2016 03:45,1,-73.95380402,40.81951141,-73.94629669,40.8270607,N
id3292735,1,27-06-2016 04:03,27-06-2016 04:29,1,-73.98467255,40.73701096,-73.95789337,40.64392471,N
id1498848,1,27-06-2016 05:03,27-06-2016 05:09,1,-73.99017334,40.75672531,-73.97581482,40.75813675,N
id0326099,2,27-06-2016 05:08,27-06-2016 05:32,1,-73.98193359,40.77804947,-73.86494446,40.77039337,N
id2278506,1,27-06-2016 05:36,27-06-2016 05:43,1,-73.99919128,40.73942947,-73.97727203,40.74692535,N
id1423090,1,27-06-2016 06:35,27-06-2016 07:43,1,-73.7890625,40.64736938,-73.99358368,40.72245789,N
id1774731,1,27-06-2016 06:48,27-06-2016 06:51,1,-73.95565033,40.80461121,-73.961586,40.79849625,N
id2548910,1,27-06-2016 07:16,27-06-2016 07:20,1,-73.95963287,40.81400299,-73.97157288,40.7951088,N
id2351562,1,27-06-2016 07:37,27-06-2016 07:44,1,-73.99920654,40.73430252,-73.97819519,40.75244904,N
id0849174,2,27-06-2016 07:37,27-06-2016 07:44,1,-73.99036407,40.75622559,-73.97862244,40.75680161,N
id2445884,2,27-06-2016 07:57,27-06-2016 08:05,2,-73.96064758,40.77814484,-73.9707489,40.76147842,N
id0417419,1,27-06-2016 08:09,27-06-2016 08:40,1,-73.96735382,40.79302597,-73.98774719,40.7414093,N
id3859382,1,27-06-2016 08:43,27-06-2016 08:47,1,-74.01374817,40.64526749,-74.0042572,40.65431213,N
id3408580,2,27-06-2016 09:08,27-06-2016 09:23,1,-73.96253967,40.75902176,-74.01152802,40.70386124,N
id1062003,1,27-06-2016 09:27,27-06-2016 09:50,1,-73.78962708,40.64348602,-73.86923981,40.75545883,N
id3552682,1,27-06-2016 09:55,27-06-2016 10:17,1,-74.00398254,40.7130127,-73.97919464,40.74992371,N
id0531538,2,27-06-2016 10:15,27-06-2016 10:36,1,-73.96105957,40.77507401,-73.9807663,40.75758743,N
id0263077,2,27-06-2016 10:16,27-06-2016 10:35,1,-73.9848938,40.7608223,-74.00022125,40.75840759,N
id3342121,1,27-06-2016 10:36,27-06-2016 10:48,3,-73.99399567,40.72681046,-74.00557709,40.71031189,N
id0025094,2,27-06-2016 10:38,27-06-2016 10:49,3,-74.01569366,40.71144867,-74.01045227,40.73076248,N
id2622771,1,27-06-2016 10:51,27-06-2016 11:02,1,-74.00959778,40.70966339,-73.98989105,40.69993591,N
id1438721,2,27-06-2016 10:58,27-06-2016 11:06,1,-73.9697876,40.76261902,-73.98091125,40.74716949,N
